provider,plan_title,capacity,period,price,data_mb,validity_days,plan_cost,is_daily_quota,plan_total_data_mb,total_plan_cost_for_trip,overall_cost_per_day
6627986cc0a5b22838c8b741,,5000 MB,60 Days,33.59,5000.0,60,33.59,False,5000.0,33.59,3.053636363636364
67f7ef2af6193863e84220a1,eSIM 1GB for 7 Days in Global,1000 MB,7 Days,11.2,1000.0,7,11.2,False,1000.0,33.599999999999994,3.0545454545454542
66719ce7b8d1560ec8b11691,Firsty First Class (France) - 8 Days,5000 MB,8 Days,16.8,5000.0,8,16.8,False,5000.0,33.6,3.0545454545454547
67f7ef2af6193863e84220a1,eSIM 50GB for 30 Days in France,50000 MB,30 Days,33.6,50000.0,30,33.6,False,50000.0,33.6,3.0545454545454547
63760bdc4e2b1c13f365b600,Global E 3GB 5Day,Reduced to 128kbps after 3GB,5 Days,11.21,3000.0,5,11.21,False,3000.0,33.63,3.0572727272727276
68119883d6e74fc935f6b9d7,Europe 5GB for 10 Days,Unthrottled 5G / 4G LTE data speeds,10 Days,16.83,,10,16.83,False,,33.66,3.0599999999999996
68119883d6e74fc935f6b9d7,France 20GB for 30 Days,Unthrottled 5G / 4G LTE data speeds,30 Days,33.66,,30,33.66,False,,33.66,3.0599999999999996
6875cc9ee40f4fd4c110ce88,France - 3 Days/Daily 3GB,3000 MB,3 Days,8.42,3000.0,3,8.42,False,3000.0,33.68,3.061818181818182
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 20 Days 500MB/Day,500 MB,20 Days,6.75,500.0,20,6.75,False,500.0,33.75,3.0681818181818183
663a2caf5fddf2d5b402fd46,1 GB - 7 days,1000 MB,7 Days,11.25,1000.0,7,11.25,False,1000.0,33.75,3.0681818181818183
6645ebd70ee8bdf7b1b24ed2,France,1000 MB,5 Days,11.25,1000.0,5,11.25,False,1000.0,33.75,3.0681818181818183
663a2caf5fddf2d5b402fd46,50 GB - 30 days,50000 MB,30 Days,33.75,50000.0,30,33.75,False,50000.0,33.75,3.0681818181818183
5eb95317a5faaf0b7dfa9b24,Global eSIM [24 Regions] 15 Days 2GB/Day,2000 MB,15 Days,16.88,2000.0,15,16.88,False,2000.0,33.76,3.069090909090909
63760bdc4e2b1c13f365b600,Europe A Unlimited 3Day,,3 Days,8.47,,3,8.47,False,,33.88,3.08
63760bdc4e2b1c13f365b600,Europe A 20GB 10Day,Reduced to 128kbps after a total of 20GB,10 Days,16.94,20000.0,10,16.94,False,20000.0,33.88,3.08
66fb8684e6cdd578fe555fdc,France - 5GB/day,5000 MB,10 Days,16.96,5000.0,10,16.96,False,5000.0,33.92,3.083636363636364
667183eb07b54f361a880c5a,Europe 20GB,20000 MB,30 Days,33.92,20000.0,30,33.92,False,20000.0,33.92,3.083636363636364
667183eb07b54f361a880c5a,Global 3GB,3000 MB,30 Days,33.92,3000.0,30,33.92,False,3000.0,33.92,3.083636363636364
675932492a67cac0f31af1af,Europe 35GB Data with Calls 30Days,35000 MB,30 Days,33.95,35000.0,30,33.95,False,35000.0,33.95,3.0863636363636364
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 5 Days/Daily 2GB,2000 MB,5 Days,11.33,2000.0,5,11.33,False,2000.0,33.99,3.0900000000000003
6386134ed12efb94fc05f1fb,France 50 GB,50000 MB,30 Days,33.99,50000.0,30,33.99,False,50000.0,33.99,3.0900000000000003
66d97b236734f85a8761a32d,KOR-FR-UNLIMITED-7D,Unlimited plan,7 Days,17,,7,17.0,False,,34.0,3.090909090909091
66d97b236734f85a8761a32d,KOR-Global-1000MB-7D,Fixed data plan,7 Days,17,,7,17.0,False,,34.0,3.090909090909091
66719ce7b8d1560ec8b11691,Firsty Comfort+ (France) - 17 Days,1500 MB,17 Days,17,1500.0,17,17.0,False,1500.0,34.0,3.090909090909091
656ef630e60950c9a706e6ff,Global 3GB,3000 MB,7 Days,17,3000.0,7,17.0,False,3000.0,34.0,3.090909090909091
67234c91e7fe43281f91e226,Global 5 GB for 60 days,5 GB,60 Days,34,5000.0,60,34.0,False,5000.0,34.0,3.090909090909091
66719ce7b8d1560ec8b11691,Firsty First Class (France) - 17 Days,5000 MB,17 Days,34,5000.0,17,34.0,False,5000.0,34.0,3.090909090909091
66769b11aae616d28af63a88,Global Voice 30 Days 6GB,6000 MB,30 Days,34,6000.0,30,34.0,False,6000.0,34.0,3.090909090909091
5d4a55600c59513ea8d90d02,Global 80,20000 MB,90 Days,34,20000.0,90,34.0,False,20000.0,34.0,3.090909090909091
5d4a55600c59513ea8d90d02,Global 140,10000 MB,90 Days,34,10000.0,90,34.0,False,10000.0,34.0,3.090909090909091
63760bdc4e2b1c13f365b600,Europe G 3GB/Daily 20Day,"3GB Per Day, Reduced to 128kbps After Exceeding 3GB",20 Days,34.12,3000.0,20,34.12,True,60000.0,34.12,3.1018181818181816
5eb95317a5faaf0b7dfa9b24,Global eSIM [24 Regions] 20 Days 1GB/Day,1000 MB,20 Days,11.38,1000.0,20,11.38,False,1000.0,34.14,3.1036363636363635
660ea2de2f17b102e83a96f8,Europe 10GB 30 days,10000 MB,30 Days,34.19,10000.0,30,34.19,False,10000.0,34.19,3.108181818181818
6373892077821f1076f2e83a,France 50GB - 90 Days,50000 MB,90 Days,34.19,50000.0,90,34.19,False,50000.0,34.19,3.108181818181818
6373892077821f1076f2e83a,Global 10GB - 90 Days,10000 MB,90 Days,34.19,10000.0,90,34.19,False,10000.0,34.19,3.108181818181818
6579951a2ab42e58d53befcd,Europe,Daily 1GB high speed data usage. Unlimited speed after usage: 0.5 MB/s. Refresh every 24h,15 Days,34.19,1000.0,15,34.19,True,15000.0,34.19,3.108181818181818
669ecc2324128bc08c341abe,France eSIM,1000 MB,7 Days,11.4,1000.0,7,11.4,False,1000.0,34.2,3.1090909090909093
669ecc2324128bc08c341abe,Europe 49 eSIM,5000 MB,30 Days,34.2,5000.0,30,34.2,False,5000.0,34.2,3.1090909090909093
663a1a4b5fddf2d5b402906b,Europe Sprint eSIM Unlimited Data - 5 Days,,5 Days,11.4,,5,11.4,False,,34.2,3.1090909090909093
663a1a4b5fddf2d5b402906b,France eSIM Unlimited Data - 5 Days,,5 Days,11.4,,5,11.4,False,,34.2,3.1090909090909093
6569737630f6dcfb30352bf3,Europe 35 - 2GB Daily / 7Days,Unthrottled,7 Days,17.1,,7,17.1,False,,34.2,3.1090909090909093
663a1a4b5fddf2d5b402906b,Balkans eSIM 30 GB - 30 Days,30000 MB,30 Days,34.2,30000.0,30,34.2,False,30000.0,34.2,3.1090909090909093
63760bdc4e2b1c13f365b600,Global E 10GB 15Day,Reduced to 128kbps after a total of 10GB,15 Days,34.37,10000.0,15,34.37,False,10000.0,34.37,3.1245454545454545
63760bdc4e2b1c13f365b600,Global F 5GB 30Day,Reduced to 128kbps after 5GB total,30 Days,34.37,5000.0,30,34.37,False,5000.0,34.37,3.1245454545454545
63760bdc4e2b1c13f365b600,Europe C 2GB/Daily 15Day,"Unlimited data in covered area, reduced to 128kbps after 2GB per day",15 Days,34.37,2000.0,15,34.37,True,30000.0,34.37,3.1245454545454545
63760bdc4e2b1c13f365b600,Europe H 20GB 5Day,Reduced to 128kbps after a total of 20GB,5 Days,11.46,20000.0,5,11.46,False,20000.0,34.38,3.1254545454545455
63760bdc4e2b1c13f365b600,Europe B 2GB/Daily 5Day,Reduced to 128kbps after 2GB per day to 128kbps,5 Days,11.46,2000.0,5,11.46,True,10000.0,34.38,3.1254545454545455
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 1 Day / Unlimited,,1 Days,3.13,,1,3.13,False,,34.43,3.13
68119883d6e74fc935f6b9d7,Europe 3GB for 5 Days,Unthrottled 5G / 4G LTE data speeds,5 Days,11.48,,5,11.48,False,,34.44,3.130909090909091
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 7 Days/Daily 500MB,500 MB,7 Days,6.89,500.0,7,6.89,False,500.0,34.449999999999996,3.1318181818181814
63c52208de7c07fba95ec104,France - 45 Days - 50 GB,50000 MB,45 Days,34.49,50000.0,45,34.49,False,50000.0,34.49,3.1354545454545457
67da4da6ff6041b77e7c4db1,France 500MB/day for 7 days,500 MB,7 Days,6.9,500.0,7,6.9,False,500.0,34.5,3.1363636363636362
640e71222097580dd4a88d0b,Travel eSIM for Europe (ZF) 1 GB - 30 Days / 200 Mins Local Calls,1000 MB,30 Days,11.5,1000.0,30,11.5,False,1000.0,34.5,3.1363636363636362
616a376c0bb8134ba33591ed,,10000 MB,31 Days,34.5,10000.0,31,34.5,False,10000.0,34.5,3.1363636363636362
616a376c0bb8134ba33591ed,,10000 MB,15 Days,34.5,10000.0,15,34.5,False,10000.0,34.5,3.1363636363636362
616a376c0bb8134ba33591ed,,10000 MB,60 Days,34.5,10000.0,60,34.5,False,10000.0,34.5,3.1363636363636362
66ac21966d047ed956f30520,France-eSIM-3GB-20 Days-Daily,3000 MB,20 Days,34.5,3000.0,20,34.5,False,3000.0,34.5,3.1363636363636362
6579951a2ab42e58d53befcd,France,Daily 1GB high speed data usage. Unlimited speed after usage: 0.5 MB/s. Refresh every 24h,1 Days,3.14,1000.0,1,3.14,True,1000.0,34.54,3.14
6792061a96f9d33acf3046d4,France 5GB/Day,5000 MB,1 Days,3.15,5000.0,1,3.15,False,5000.0,34.65,3.15
6792061a96f9d33acf3046d4,Europe (34) 1.5GB/Day,2000 MB,1 Days,3.15,2000.0,1,3.15,False,2000.0,34.65,3.15
6645ebd70ee8bdf7b1b24ed2,Europe+,1000 MB,1 Days,3.15,1000.0,1,3.15,False,1000.0,34.65,3.15
6792061a96f9d33acf3046d4,Global (127) 5GB 30Days,5000 MB,30 Days,34.65,5000.0,30,34.65,False,5000.0,34.65,3.15
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 3 Days/Daily 3GB,3000 MB,3 Days,8.67,3000.0,3,8.67,False,3000.0,34.68,3.152727272727273
6875cc9ee40f4fd4c110ce88,France - 10 Days/Daily 1GB,1000 MB,10 Days,11.56,1000.0,10,11.56,False,1000.0,34.68,3.152727272727273
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 30 Days / Daily 1GB,Unlimited 384kbps after high-speed data is used up.,30 Days,34.73,,30,34.73,False,,34.73,3.157272727272727
6111c0893bead6451dd9ce51,France unlimited data 1 Day,3000 MB,1 Days,3.16,3000.0,1,3.16,False,3000.0,34.760000000000005,3.1600000000000006
67f32a92d392d55306110f1a,Europe 500MB/Day,500 MB,2 Days,5.8,500.0,2,5.8,False,500.0,34.8,3.1636363636363636
63760bdc4e2b1c13f365b600,Europe G 3GB/Daily 10Day,"3GB Per Day, Reduced to 128kbps After Exceeding 3GB",10 Days,17.43,3000.0,10,17.43,True,30000.0,34.86,3.169090909090909
66fb8684e6cdd578fe555fdc,France - 5GB/day,5000 MB,5 Days,11.63,5000.0,5,11.63,False,5000.0,34.89,3.171818181818182
67da4da6ff6041b77e7c4db1,France 30GB for 15 days,30000 MB,15 Days,34.9,30000.0,15,34.9,False,30000.0,34.9,3.1727272727272724
682d271c08820152a644c1ce,Orange  Europe(51 countries) Total,30000 MB,30 Days,34.9,30000.0,30,34.9,False,30000.0,34.9,3.1727272727272724
6764f0cca7e04a963bb3a185,30Day 40GB Data For  France in  Unthrottled,42950 MB,30 Days,34.97,42950.0,30,34.97,False,42950.0,34.97,3.179090909090909
656019a51f0926ec7c9be0d2,EE Local Europe 30GB,30000 MB,30 Days,34.99,30000.0,30,34.99,False,30000.0,34.99,3.180909090909091
66ac21966d047ed956f30520,Europe - 39 Countries-500MB-3 Days-Daily,500 MB,3 Days,7,500.0,3,7.0,False,500.0,35.0,3.1818181818181817
66ac21966d047ed956f30520,France-eSIM-30GB-7 Days-Total,30000 MB,7 Days,17.5,30000.0,7,17.5,False,30000.0,35.0,3.1818181818181817
66ac21966d047ed956f30520,France-eSIM-3GB-10 Days-Daily,3000 MB,10 Days,17.5,3000.0,10,17.5,False,3000.0,35.0,3.1818181818181817
66744f19437944d4aa0af252,Europe (42 areas) - 20GB - 30 Days,20000 MB,30 Days,35.06,20000.0,30,35.06,False,20000.0,35.06,3.1872727272727275
6373892077821f1076f2e83a,Europe 1GB - 90 Days,1000 MB,90 Days,11.69,1000.0,90,11.69,False,1000.0,35.07,3.188181818181818
6373892077821f1076f2e83a,Global 1GB - 90 Days,1000 MB,90 Days,11.69,1000.0,90,11.69,False,1000.0,35.07,3.188181818181818
6579951a2ab42e58d53befcd,Europe,Daily 1GB high speed data usage. Unlimited speed after usage: 0.5 MB/s. Refresh every 24h,7 Days,17.54,1000.0,7,17.54,True,7000.0,35.08,3.189090909090909
6703d78781b690b781d3bac0,eSIM:  Europe +,"Stay Connected Across Europe: Enjoy Your Trip with Seamless Internet Expanded coverage in 30+ European countries.. Add various data bundles to your line, each with its validity period and data allowance.",180 Days,35.08,,180,35.08,False,,35.08,3.189090909090909
6579951a2ab42e58d53befcd,Europe,Daily 1GB high speed data usage. Unlimited speed after usage: 1.25 MB/s. Refresh every 24h,15 Days,35.09,1000.0,15,35.09,True,15000.0,35.09,3.1900000000000004
663a2caf5fddf2d5b402fd46,1 GB - 30 days,1000 MB,30 Days,11.7,1000.0,30,11.7,False,1000.0,35.099999999999994,3.1909090909090905
5c6df152447a286186dea121,,60000 MB,30 Days,35.1,60000.0,30,35.1,False,60000.0,35.1,3.190909090909091
5c89d6b91144d06205595375,France,5000 MB,14 Days,35.19,5000.0,14,35.19,False,5000.0,35.19,3.1990909090909088
5c89d6b91144d06205595375,World Plan,3000 MB,15 Days,35.19,3000.0,15,35.19,False,3000.0,35.19,3.1990909090909088
67f7ef2af6193863e84220a1,eSIM Unlimited for 1 Day in Europe Lite,1000 MB,1 Days,3.2,1000.0,1,3.2,False,1000.0,35.2,3.2
67f7ef2af6193863e84220a1,eSIM Unlimited for 1 Day in Europe+,1000 MB,1 Days,3.2,1000.0,1,3.2,False,1000.0,35.2,3.2
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 30 Days/Total 30GB,30000 MB,30 Days,35.25,30000.0,30,35.25,False,30000.0,35.25,3.2045454545454546
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 30 Days / Total 30GB,Unlimited 128kbps after high-speed data is used up.,30 Days,35.31,,30,35.31,False,,35.31,3.2100000000000004
63760bdc4e2b1c13f365b600,Europe G Unlimited/Daily 7Day,,7 Days,17.68,,7,17.68,False,,35.36,3.2145454545454544
67f32a92d392d55306110f1a,France 1GB/Day,1000 MB,10 Days,11.8,1000.0,10,11.8,False,1000.0,35.400000000000006,3.2181818181818187
67f0abeb2a0a3aefec7a4e0f,eSIM Unlimited Standard 10 Days France,1000 MB,10 Days,11.8,1000.0,10,11.8,False,1000.0,35.400000000000006,3.2181818181818187
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 7 Days / Daily 3GB,Unlimited 128kbps after high-speed data is used up.,7 Days,17.72,,7,17.72,False,,35.44,3.2218181818181817
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 7 Days/Daily 2GB,2000 MB,7 Days,17.73,2000.0,7,17.73,False,2000.0,35.46,3.2236363636363636
6760c58e8c8ea74873b8bca7,Europe 40 + USA 20 GB for 30 days,20000 MB,30 Days,35.5,20000.0,30,35.5,False,20000.0,35.5,3.227272727272727
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 30 Days 50GB,50000 MB,30 Days,35.52,50000.0,30,35.52,False,50000.0,35.52,3.2290909090909095
663a2caf5fddf2d5b402fd46,15 GB - 30 days,15000 MB,30 Days,35.55,15000.0,30,35.55,False,15000.0,35.55,3.2318181818181815
682d271c08820152a644c1ce,Europe  (33 Countries) unlimited da,1000 MB,3 Days,8.9,1000.0,3,8.9,False,1000.0,35.6,3.2363636363636363
63760bdc4e2b1c13f365b600,Global D 1GB/Daily 20Day,Reduced to 128kbps after 1GB per day to 128kbps,20 Days,35.62,1000.0,20,35.62,True,20000.0,35.62,3.238181818181818
645a23dbc6a3d88eeb76b9ea,Europe eSIM 33 Countries - Data+Calls,500 MB,7 Days,7.13,500.0,7,7.13,False,500.0,35.65,3.2409090909090907
645a23dbc6a3d88eeb76b9ea,France eSIM,500 MB,7 Days,7.13,500.0,7,7.13,False,500.0,35.65,3.2409090909090907
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 10 Days/Daily 1GB,1000 MB,10 Days,11.9,1000.0,10,11.9,False,1000.0,35.7,3.2454545454545456
683f99e07ee7f5a961c0c859,Global (120+ areas) 1GB 7Days,1000 MB,7 Days,11.9,1000.0,7,11.9,False,1000.0,35.7,3.2454545454545456
682d271c08820152a644c1ce,Europe  (33 Countries) 1GB/day for,1000 MB,15 Days,11.9,1000.0,15,11.9,False,1000.0,35.7,3.2454545454545456
6764f0cca7e04a963bb3a185,5GB Global Max Data for 30 days,5000 MB,30 Days,35.71,5000.0,30,35.71,False,5000.0,35.71,3.2463636363636366
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 3 Days / Daily 3GB,Unlimited 128kbps after high-speed data is used up.,3 Days,8.93,,3,8.93,False,,35.72,3.247272727272727
6111c0893bead6451dd9ce51,Europe 300GB 5G Internet Data 30 Days,300000 MB,30 Days,35.81,300000.0,30,35.81,False,300000.0,35.81,3.255454545454546
63760bdc4e2b1c13f365b600,Europe B 1GB/Daily 30Day,Reduced to 128kbps after 1GB per day to 128kbps,30 Days,35.87,1000.0,30,35.87,True,30000.0,35.87,3.2609090909090908
63760bdc4e2b1c13f365b600,Europe C 1GB/Daily 30Day,"Unlimited data in covered area, reduced to 128kbps after 1GB per day",30 Days,35.87,1000.0,30,35.87,True,30000.0,35.87,3.2609090909090908
63760bdc4e2b1c13f365b600,Europe C 5GB 3Day,"Coverage area 3 days 5GB, speed reduced to 128kbps after usage",3 Days,8.97,5000.0,3,8.97,False,5000.0,35.88,3.261818181818182
63760bdc4e2b1c13f365b600,Europe B 3GB/Daily 3Day,Reduced to 128kbps after 3GB per day to 128kbps,3 Days,8.97,3000.0,3,8.97,True,9000.0,35.88,3.261818181818182
63760bdc4e2b1c13f365b600,Global E 1GB/Daily 3Day,Reduced to 128kbps after 1GB per day,3 Days,8.97,1000.0,3,8.97,True,3000.0,35.88,3.261818181818182
63760bdc4e2b1c13f365b600,Europe C 2GB/Daily 5Day,"Unlimited data in covered area, reduced to 128kbps after 2GB per day",5 Days,11.96,2000.0,5,11.96,True,10000.0,35.88,3.261818181818182
67f32a92d392d55306110f1a,France 50GB 180Days,50000 MB,180 Days,35.9,50000.0,180,35.9,False,50000.0,35.9,3.2636363636363637
683f99e07ee7f5a961c0c859,France 50GB 30Days,50000 MB,30 Days,35.9,50000.0,30,35.9,False,50000.0,35.9,3.2636363636363637
67da4da6ff6041b77e7c4db1,France 30GB for 30 days,30000 MB,30 Days,35.9,30000.0,30,35.9,False,30000.0,35.9,3.2636363636363637
621474082e011dca5e3ebd1f,My European eSIM 60GB,60000 MB,30 Days,35.91,60000.0,30,35.91,False,60000.0,35.91,3.264545454545454
6579951a2ab42e58d53befcd,France,Daily 1GB high speed data usage. Unlimited speed after usage: 1.25 MB/s. Refresh every 24h,3 Days,8.99,1000.0,3,8.99,True,3000.0,35.96,3.269090909090909
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 15 Days / Daily 2GB,Unlimited 128kbps after high-speed data is used up.,15 Days,35.96,,15,35.96,False,,35.96,3.269090909090909
681599ea889235669e89497a,ALLWORLD 1GB 7D,1000 MB,7 Days,11.99,1000.0,7,11.99,False,1000.0,35.97,3.27
67d42f6255619141b6762338,"Europe 35 countries, 1GB /day",1000 MB,15 Days,11.99,1000.0,15,11.99,False,1000.0,35.97,3.27
6373892077821f1076f2e83a,Europe+ 20GB - 10 Days,20000 MB,10 Days,17.99,20000.0,10,17.99,False,20000.0,35.98,3.2709090909090905
6373892077821f1076f2e83a,Global 5GB - 10 Days,5000 MB,10 Days,17.99,5000.0,10,17.99,False,5000.0,35.98,3.2709090909090905
67d42f6255619141b6762338,"Global 61 countries, 2GB /day",2000 MB,10 Days,17.99,2000.0,10,17.99,False,2000.0,35.98,3.2709090909090905
640e71222097580dd4a88d0b,France eSIM 50 GB - 30 Days / 200 Mins Local Calls,50000 MB,30 Days,35.99,50000.0,30,35.99,False,50000.0,35.99,3.271818181818182
640e71222097580dd4a88d0b,Travel eSIM for Europe (ZF) 25 GB - 30 Days / 200 Mins Local Calls,25000 MB,30 Days,35.99,25000.0,30,35.99,False,25000.0,35.99,3.271818181818182
6373892077821f1076f2e83a,Europe 50GB - 60 Days,50000 MB,60 Days,35.99,50000.0,60,35.99,False,50000.0,35.99,3.271818181818182
6373892077821f1076f2e83a,France 50GB - 180 Days,50000 MB,180 Days,35.99,50000.0,180,35.99,False,50000.0,35.99,3.271818181818182
661627fa152261f55b820bc8,Vodafone Global eSIM (Data + Calls + UK phone number),25000 MB,30 Days,35.99,25000.0,30,35.99,False,25000.0,35.99,3.271818181818182
6373892077821f1076f2e83a,Global 10GB - 180 Days,10000 MB,180 Days,35.99,10000.0,180,35.99,False,10000.0,35.99,3.271818181818182
6373892077821f1076f2e83a,Europe+ Unlimited STANDARD - 15 Days,"3GB per Day, then Unlimited 1Mbps",15 Days,35.99,3000.0,15,35.99,True,45000.0,35.99,3.271818181818182
6373892077821f1076f2e83a,France Unlimited STANDARD - 15 Days,"3GB per Day, then Unlimited 1Mbps",15 Days,35.99,3000.0,15,35.99,True,45000.0,35.99,3.271818181818182
5d9489fcb626af051244d029,Europe eSIM 20GB 30 Days,20000 MB,30 Days,35.99,20000.0,30,35.99,False,20000.0,35.99,3.271818181818182
66719ce7b8d1560ec8b11691,Firsty First Class (France) - 2 Days,5000 MB,2 Days,6,5000.0,2,6.0,False,5000.0,36.0,3.272727272727273
67f32a92d392d55306110f1a,Europe(30+ areas) 500MB/Day,500 MB,5 Days,7.2,500.0,5,7.2,False,500.0,36.0,3.272727272727273
67f32a92d392d55306110f1a,France 500MB/Day,500 MB,10 Days,7.2,500.0,10,7.2,False,500.0,36.0,3.272727272727273
66ac21966d047ed956f30520,Europe - 39 Countries-3GB-3 Days-Total,3000 MB,3 Days,9,3000.0,3,9.0,False,3000.0,36.0,3.272727272727273
684e1eabd07ed58cc6292ed4,EUROPE 3GB 3 DAYS,3000 MB,3 Days,9,3000.0,3,9.0,False,3000.0,36.0,3.272727272727273
663a2caf5fddf2d5b402fd46,1 GB - 3 days,1000 MB,3 Days,9,1000.0,3,9.0,False,1000.0,36.0,3.272727272727273
66e7e0c07bf608c0e0e49f45,Europe 10 GB - 5 Days,10000 MB,5 Days,12,10000.0,5,12.0,False,10000.0,36.0,3.272727272727273
66c47261d104e43232185ad1,Europe Unlimited for 7 Days,1000 MB,7 Days,12,1000.0,7,12.0,False,1000.0,36.0,3.272727272727273
673159aa72d09200e94affe3,Global139 1GB 7Days,1000 MB,7 Days,12,1000.0,7,12.0,False,1000.0,36.0,3.272727272727273
640e71222097580dd4a88d0b,Europe eSIM 1 GB - 30 Days / 200 Mins Local Calls,1000 MB,30 Days,12,1000.0,30,12.0,False,1000.0,36.0,3.272727272727273
67f7ef2af6193863e84220a1,eSIM Unlimited for 5 Days in Europe+,1000 MB,5 Days,12,1000.0,5,12.0,False,1000.0,36.0,3.272727272727273
67f5bc61d3538b2c85713271,France 10GB - 10 Days,10000 MB,10 Days,18,10000.0,10,18.0,False,10000.0,36.0,3.272727272727273
66d97b236734f85a8761a32d,KOR-Europe-UNLIMITED-7D,Unlimited plan,7 Days,18,,7,18.0,False,,36.0,3.272727272727273
684e1eabd07ed58cc6292ed4,EUROPE 10GB 10 DAYS,10000 MB,10 Days,18,10000.0,10,18.0,False,10000.0,36.0,3.272727272727273
663a2caf5fddf2d5b402fd46,8 GB - 7 days,8000 MB,7 Days,18,8000.0,7,18.0,False,8000.0,36.0,3.272727272727273
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 15 Days 2GB/Day,2000 MB,15 Days,18,2000.0,15,18.0,False,2000.0,36.0,3.272727272727273
66719ce7b8d1560ec8b11691,Firsty Comfort+ (France) - 18 Days,1500 MB,18 Days,18,1500.0,18,18.0,False,1500.0,36.0,3.272727272727273
66ac21966d047ed956f30520,Europe - 39 Countries-20GB-15 Days-Total,20000 MB,15 Days,36,20000.0,15,36.0,False,20000.0,36.0,3.272727272727273
640e71222097580dd4a88d0b,France eSIM Unlimited - 15 Days / 100 Mins Local Calls,4000 MB,15 Days,36,4000.0,15,36.0,False,4000.0,36.0,3.272727272727273
5d16f93191d4f93192b3349c,France,50000 MB,180 Days,36,50000.0,180,36.0,False,50000.0,36.0,3.272727272727273
682d271c08820152a644c1ce,O2  Europe(48 Countries) with UK nu,35000 MB,30 Days,36,35000.0,30,36.0,False,35000.0,36.0,3.272727272727273
66719ce7b8d1560ec8b11691,Firsty First Class (France) - 18 Days,5000 MB,18 Days,36,5000.0,18,36.0,False,5000.0,36.0,3.272727272727273
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 15 Days 500MB/Day,500 MB,15 Days,7.22,500.0,15,7.22,False,500.0,36.1,3.2818181818181817
669ecc2324128bc08c341abe,Discover Europe eSIM,10000 MB,30 Days,36.1,10000.0,30,36.1,False,10000.0,36.1,3.2818181818181817
63760bdc4e2b1c13f365b600,Global E 10GB 30Day,Reduced to 128kbps after a total of 10GB,30 Days,36.11,10000.0,30,36.11,False,10000.0,36.11,3.2827272727272727
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 5 Days / Daily 3GB,Unlimited 128kbps after high-speed data is used up.,5 Days,12.04,,5,12.04,False,,36.12,3.2836363636363632
6111c0893bead6451dd9ce51,Global 30GB 30Days,30000 MB,30 Days,36.27,30000.0,30,36.27,False,30000.0,36.27,3.2972727272727274
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 15 Days 1GB/Day,1000 MB,15 Days,12.1,1000.0,15,12.1,False,1000.0,36.3,3.3
63760bdc4e2b1c13f365b600,Global D 1GB/Daily 10Day,Reduced to 128kbps after 1GB per day to 128kbps,10 Days,18.18,1000.0,10,18.18,True,10000.0,36.36,3.305454545454545
67d42f6255619141b6762338,"Global 106 countries, 10GB",10000 MB,30 Days,36.39,10000.0,30,36.39,False,10000.0,36.39,3.308181818181818
6645ebd70ee8bdf7b1b24ed2,Europe+,1000 MB,5 Days,12.15,1000.0,5,12.15,False,1000.0,36.45,3.313636363636364
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 20 Days 1GB/Day,1000 MB,20 Days,12.2,1000.0,20,12.2,False,1000.0,36.599999999999994,3.3272727272727267
5d16f93191d4f93192b3349c,Global (130+ areas),300 MB,1 Days,3.33,300.0,1,3.33,False,300.0,36.63,3.33
663a2caf5fddf2d5b402fd46,Unlimited Standard,1000 MB,1 Days,3.33,1000.0,1,3.33,False,1000.0,36.63,3.33
66744f19437944d4aa0af252,Europe (42 areas) - 20GB - 90 Days,20000 MB,90 Days,36.65,20000.0,90,36.65,False,20000.0,36.65,3.3318181818181816
66744f19437944d4aa0af252,Global (120+ areas) - 10GB - 30 Days,10000 MB,30 Days,36.65,10000.0,30,36.65,False,10000.0,36.65,3.3318181818181816
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 10 Days/Daily 1GB,1000 MB,10 Days,12.22,1000.0,10,12.22,False,1000.0,36.660000000000004,3.332727272727273
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 10GB,10000 MB,5 Days,12.23,10000.0,5,12.23,False,10000.0,36.69,3.3354545454545454
