provider,provider_id,provider_slug,plan_title,capacity,period,price,price_usd_promo,price_usd_base,promo_zero_any,base_zero_any,coverage_count,scope_pref,plan_id
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 146 Countries - 1GB/day,1000 MB/day,10 Days,46.27,46.27,54.44,False,False,1,2,68c893acfd7fabd3fefd8031
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),3000 MB/day,7 Days,51.78,51.78,54.5,False,False,0,2,68c797c930b8084fddce3ce3
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 3 Days / Total 50GB,50000 MB,3 Days,53.52,53.52,54.52,False,False,1,1,68c72575418c34d5c8ab053b
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe 20GB 90Days,20000 MB,90 Days,54.6,,54.6,False,False,0,1,68a8a356bb78507dd9084eaf
eSimFlare,67f32a92d392d55306110f1a,esimflare,Global (120+ areas) 10GB 30Days,10000 MB,30 Days,54.6,,54.6,False,False,0,2,68a8a356bb78507dd908513b
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 20 Days/Unlimited,0 MB,20 Days,54.79524216742036,,54.79524216742036,False,False,1,0,68bfdb5d8525b2c8ebf605f8
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 15 Days / Unlimited 5Mbps,1000 MB/day,15 Days,53.81,53.81,54.81,False,False,1,1,68c72572418c34d5c8aab030
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 15 Days/Unlimited,0 MB,15 Days,54.8887893158069,,54.8887893158069,False,False,1,1,68bfdb508525b2c8ebf553d7
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,100000 MB,30 Days,52.16,52.16,54.9,False,False,0,1,68c797c730b8084fddce2345
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,100000 MB,30 Days,52.16,52.16,54.9,False,False,0,0,68c797c930b8084fddce36bf
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Europe  (33 Countries) Total 50GB f,50000 MB,30 Days,51.9,51.9,54.9,False,False,0,1,68c68101e01d377b0ee078b6
WiFi Map,602194ac4b7cb92caf6ffad0,wifimap,Global eSIM,25000 MB,30 Days,49.41,49.41,54.9,False,False,0,2,68a89f5abb78507dd9f8f95a
ByteSIM,67da4da6ff6041b77e7c4db1,bytesim,France 2GB/day for 30 days,2000 MB/day,30 Days,54.9,,54.9,False,False,0,0,68c77b152468ddd077932d8c
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe 100GB - 30 Days,100000 MB,30 Days,49.49,49.49,54.99,False,False,0,1,68c891c9fd7fabd3fef972cb
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France 100GB - 30 Days,100000 MB,30 Days,49.49,49.49,54.99,False,False,0,0,68c891cafd7fabd3fef97bfc
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Global 20GB - 30 Days,20000 MB,30 Days,49.49,49.49,54.99,False,False,0,2,68c891cbfd7fabd3fef9884a
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe+ Unlimited MAX - 15 Days,5000 MB/day,15 Days,49.49,49.49,54.99,False,False,0,1,68c891c9fd7fabd3fef979d3
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France Unlimited MAX - 15 Days,5000 MB/day,15 Days,49.49,49.49,54.99,False,False,0,0,68c891cafd7fabd3fef97c54
Manet Travel,6271ccfff446fdedf3ef9a00,manet,Global - 30 Days - 5 GB,5000 MB,30 Days,54.9943303,,54.9943303,False,False,0,2,68c867bb1c43a850e7c396c1
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 100GB for 30 Days in France,100000 MB,30 Days,44.0,44.0,55.0,False,False,0,0,68c1fd939c3a9b004e8c9f57
Roamify,663a1a4b5fddf2d5b402906b,roamify,"Europe eSIM 100 GB, Unlimited Call &amp; SMS - 30 Days",100000 MB,30 Days,52.25,52.25,55.0,False,False,1,1,68c8930ffd7fabd3fefc2bd7
Roamify,663a1a4b5fddf2d5b402906b,roamify,"Europe Sprint eSIM 100 GB, Unlimited Call &amp; SMS - 30 Days",100000 MB,30 Days,52.25,52.25,55.0,False,False,1,1,68c8930ffd7fabd3fefc3942
Roamify,663a1a4b5fddf2d5b402906b,roamify,"France eSIM 100 GB, Unlimited Call &amp; SMS - 30 Days",100000 MB,30 Days,52.25,52.25,55.0,False,False,1,0,68c8930ffd7fabd3fefc48c2
Simbye,673159aa72d09200e94affe3,simbye,Europe 50GB 180Days,50000 MB,180 Days,55.0,,55.0,False,False,0,1,68a8a283bb78507dd90582cf
eSIM-On Shop,6842ac07d9403b95ce71e2c0,esim-on,Fr France 50GB 180Days,50000 MB,180 Days,55.0,,55.0,False,False,0,0,68a8a45bbb78507dd90a319b
Roamify,663a1a4b5fddf2d5b402906b,roamify,Balkans eSIM 50 GB - 15 Days,50000 MB,15 Days,52.25,52.25,55.0,False,False,1,0,68c8930cfd7fabd3fefc0a29
Roamify,663a1a4b5fddf2d5b402906b,roamify,Global One Year eSIM 30 GB - 365 Days,30000 MB,365 Days,52.25,52.25,55.0,False,False,1,2,68c89310fd7fabd3fefc6d0e
Amigo eSIM,68142a2bb3fbc638bfc464ef,amigo,World 20GB 30Days,20000 MB,30 Days,49.5,49.5,55.0,False,False,4,2,68c154a0d75109619d38e664
Roamify,663a1a4b5fddf2d5b402906b,roamify,Global eSIM 20 GB - 15 Days,20000 MB,15 Days,52.25,52.25,55.0,False,False,1,2,68c89310fd7fabd3fefc588a
Jetpac,656ef630e60950c9a706e6ff,jetpac,Global 15GB,15000 MB,30 Days,52.0,52.0,55.0,False,False,4,2,68be8502d6e3468a27177f2e
ZenSim,67f5bc61d3538b2c85713271,zensim,France Unlimited STANDARD - 30 Days,2000 MB/day,30 Days,55.0,,55.0,False,False,0,0,68c2a66a6b8120b6c0253846
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,2000 MB/day,20 Days,52.25,52.25,55.0,False,False,0,1,68c797c830b8084fddce28b7
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,2000 MB/day,20 Days,52.25,52.25,55.0,False,False,0,0,68c797c930b8084fddce3711
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe Sprint eSIM Unlimited Data - 30 Days,0 MB,30 Days,52.25,52.25,55.0,False,False,1,1,68c8930ffd7fabd3fefc3635
Roamify,663a1a4b5fddf2d5b402906b,roamify,France eSIM Unlimited Data - 30 Days,0 MB,30 Days,52.25,52.25,55.0,False,False,1,0,68c8930ffd7fabd3fefc489b
Roamify,663a1a4b5fddf2d5b402906b,roamify,Mediterranean eSIM Unlimited Data - 10 Days,0 MB,10 Days,52.25,52.25,55.0,False,False,1,0,68c89314fd7fabd3fefc9c38
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 20GB 5Day,20000 MB,5 Days,55.04,,55.04,False,False,1,2,68c891f7fd7fabd3fefa6d48
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 1GB/Daily 20Day,1000 MB/day,20 Days,55.04,,55.04,False,False,1,2,68c891f7fd7fabd3fefa7de8
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 500MB/Daily 30Day,500 MB/day,30 Days,55.04,,55.04,False,False,1,2,68c891f7fd7fabd3fefa77c8
thirr.com,681599ea889235669e89497a,thirr,HALFWORLD 12GB 30D,12000 MB,30 Days,55.09986313,,55.09986313,False,False,0,2,68c467bf1ef7fc4ab16bf44b
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,60Day 50GB Data For  France in  Unthrottled,53687 MB,60 Days,49.92,49.92,55.47,False,False,0,0,68c27dead67509eadbfdf1ca
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 1.5GB/Day,5000 MB/day,14 Days,55.5,,55.5,False,False,0,1,68a8a357bb78507dd9086307
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 3GB/Day,3000 MB/day,7 Days,55.5,,55.5,False,False,0,1,68a8a357bb78507dd90864f1
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 3GB/Daily 30Day,3000 MB/day,30 Days,55.54,,55.54,False,False,1,1,68c891fffd7fabd3fefb18ed
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 10GB 10Day,10000 MB,10 Days,55.79,,55.79,False,False,1,2,68c891f8fd7fabd3fefaa9d8
SimOptions,621474082e011dca5e3ebd1f,simoptions,Holiday Europe 100GB eSIM,100000 MB,31 Days,50.31,50.31,55.9,False,False,0,1,68c7bf84fc430c849861994a
ByteSIM,67da4da6ff6041b77e7c4db1,bytesim,France 50GB for 30 days,50000 MB,30 Days,55.9,,55.9,False,False,0,0,68c77b162468ddd077932df4
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,"eSIM, 30GB, 31 Days, Europe, Unthrottled",30000 MB,31 Days,50.39,50.39,55.99,False,False,0,1,68c27dead67509eadbfdf213
Esimatic,6579951a2ab42e58d53befcd,esimatic,France,2000 MB/day,15 Days,50.39,50.39,55.99,False,False,0,0,68c1c66d053739364a5636f2
iRoamly,66ac21966d047ed956f30520,iroamly,Global-72 Countries-eSIM-10GB-365 Days-Total,10000 MB,365 Days,56.0,,56.0,False,False,0,2,68baada998ac519469ac7dad
iRoamly,66ac21966d047ed956f30520,iroamly,Europe - 39 Countries-500MB-60 Days-Daily,500 MB/day,60 Days,56.0,,56.0,False,False,0,1,68baada698ac519469ac247e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 3GB/Daily 20Day,3000 MB/day,20 Days,56.04,,56.04,False,False,1,1,68c891f5fd7fabd3fefa2258
Supera link,66fb8684e6cdd578fe555fdc,superalink,33 European Countries - 1GB/day,1000 MB/day,12 Days,47.79,47.79,56.22,False,False,1,1,68c893adfd7fabd3fefd8950
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty First Class (France) - 24 Days,5000 MB/day,24 Days,56.284176,,56.284176,False,False,0,0,68b1d5022f01bb37575e8d51
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 146 Countries - 500MB/day,500 MB/day,30 Days,47.97,47.97,56.43,False,False,1,2,68c893b0fd7fabd3fefdb215
mobineX,663a2caf5fddf2d5b402fd46,mobinex,10 GB - 180 Days,10000 MB,180 Days,50.85,50.85,56.5,False,False,0,0,68c77a112468ddd0779161ab
mobineX,663a2caf5fddf2d5b402fd46,mobinex,10 GB - 30 days,10000 MB,30 Days,50.85,50.85,56.5,False,False,0,0,68c77a162468ddd07791ef74
TravelKon,64aa14075d62bfe82117aa19,travelkon,World Explorer 5G eSIM,20000 MB,30 Days,48.037197759609356,48.037197759609356,56.51435030542277,False,False,0,2,68c2b2ae6694085db5777f26
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global D Unlimited 10Day,0 MB,10 Days,56.54,,56.54,False,False,1,2,68c891f5fd7fabd3fefa2930
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Sim Card for Global139 - 10GB - 30 Days,10000 MB,30 Days,56.57,,56.57,False,False,0,2,68c869411c43a850e7c7d4d6
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 30 Days / Daily 2GB,2000 MB/day,30 Days,55.61,55.61,56.61,False,False,1,1,68c72572418c34d5c8aaa777
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 3GB/Daily 5Day,3000 MB/day,5 Days,56.79,,56.79,False,False,1,2,68c891f9fd7fabd3fefad43a
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B Unlimited 15Day,0 MB,15 Days,56.79,,56.79,False,False,1,1,68c891f4fd7fabd3fefa0518
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 5 Days / Total 50GB,50000 MB,5 Days,55.86,55.86,56.86,False,False,1,1,68c72574418c34d5c8aaf825
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,France  3GB/day for 30 days,3000 MB/day,30 Days,53.9,53.9,56.9,False,False,0,0,68c68100e01d377b0ee0767b
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Europe eSIM 33 Countries - Data+Calls,3000 MB/day,15 Days,54.06,54.06,56.9,False,False,0,1,68c797c830b8084fddce2785
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,France eSIM,3000 MB/day,15 Days,54.06,54.06,56.9,False,False,0,0,68c797c930b8084fddce36ff
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),2000 MB/day,10 Days,54.06,54.06,56.9,False,False,0,2,68c797c930b8084fddce408b
BNESIM,6284ecd32e3b6ce037733d6e,bnesim,Surf 3GB in Global,3000 MB,,48.39970101200001,48.39970101200001,56.94082472000001,False,False,0,2,68c5a8495fee308d1b933261
Roamless,66e18e73597f9c6d753b7571,roamless,Global - 30 Days,10000 MB,30 Days,45.56,45.56,56.95,False,False,2,2,68c00faca25ba7dd4357ea84
Saily,660ea2de2f17b102e83a96f8,saily,Global 10GB 180 days,10000 MB,180 Days,54.14,54.14,56.99,False,False,0,2,68a8a10abb78507dd9ffa6b3
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Europe eSIM 50 GB - 30 Days / Data Only,50000 MB,30 Days,57.0,,57.0,False,False,1,1,68c806e8a052e0b19f92975b
Roamify,663a1a4b5fddf2d5b402906b,roamify,Global eSIM 20 GB - 30 Days,20000 MB,30 Days,54.15,54.15,57.0,False,False,1,2,68c89310fd7fabd3fefc5a1e
Airalo,5d663d552a89717945a0d26d,airalo,Discover - 10 GB,10000 MB,180 Days,48.45,48.45,57.0,False,False,0,0,68c75c05b9cb75f905822fbe
Monty eSIM,648ad56367000ad251f95680,monty-esim,GlobalTour,10000 MB,365 Days,57.0,,57.0,False,False,0,2,68c892a1fd7fabd3fefbe4d8
ZenSim,67f5bc61d3538b2c85713271,zensim,Europe+ Unlimited STANDARD - 30 Days,2000 MB/day,30 Days,57.0,,57.0,False,False,0,1,68c2a6696b8120b6c02537e3
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 146 Countries - 2GB/day,2000 MB/day,7 Days,48.51,48.51,57.07,False,False,1,2,68c893abfd7fabd3fefd7279
eSIMania,67fcf6bbbbc312c4799a2e78,esimania,Europe 10.24GB for 30 days,10000 MB,30 Days,54.43,54.43,57.3,False,False,0,1,68c00328a242d9b3034b0da3
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,10GB Global Max Data for 7 days,10000 MB,7 Days,51.98,51.98,57.76,False,False,0,2,68c27dead67509eadbfdf36e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 10GB 15Day,10000 MB,15 Days,57.78,,57.78,False,False,1,2,68c891f8fd7fabd3fefaab0e
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe 100GB - 60 Days,100000 MB,60 Days,52.19,52.19,57.99,False,False,0,1,68c891c9fd7fabd3fef97313
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France 100GB - 60 Days,100000 MB,60 Days,52.19,52.19,57.99,False,False,0,0,68c891cafd7fabd3fef97c00
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Global 20GB - 60 Days,20000 MB,60 Days,52.19,52.19,57.99,False,False,0,2,68c891cbfd7fabd3fef98938
GigSky,5c89d6b91144d06205595375,gigsky,France,5000 MB/day,21 Days,46.39,46.39,57.99,False,False,2,0,68c0a94c505eafa5d7f29268
iRoamly,66ac21966d047ed956f30520,iroamly,Europe - 39 Countries-50GB-3 Days-Total,50000 MB,3 Days,58.0,,58.0,False,False,0,1,68baada698ac519469ac3f74
Roamify,663a1a4b5fddf2d5b402906b,roamify,Balkans eSIM 50 GB - 30 Days,50000 MB,30 Days,55.1,55.1,58.0,False,False,1,0,68c8930cfd7fabd3fefc0a77
Ubigi,5c6df152447a286186dea121,ubigi,WORLD,20000 MB,30 Days,52.2,52.2,58.0,False,False,0,2,68c17b15cd5c66d77c1be786
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 20GB for 60 Days in Europe + USA,20000 MB,60 Days,46.4,46.4,58.0,False,False,0,1,68c1fd969c3a9b004e8ceb63
RedteaGO,5d16f93191d4f93192b3349c,redtea,Global (130+ areas),10000 MB,365 Days,55.1,55.1,58.0,False,False,0,2,68bab972ed9709269b1f97bc
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 5GB/Day,5000 MB/day,14 Days,58.0,,58.0,False,False,0,0,68a8a359bb78507dd9087530
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E 20GB 7Day,20000 MB,7 Days,58.28,,58.28,False,False,1,2,68c891f7fd7fabd3fefa6e28
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 2GB/Daily 7Day,2000 MB/day,7 Days,58.28,,58.28,False,False,1,2,68c891f8fd7fabd3fefacbc0
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global E Unlimited 7Day,0 MB,7 Days,58.28,,58.28,False,False,1,2,68c891f6fd7fabd3fefa5768
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,Unlimited Plus eSIM Data For  15 Days in  France,2000 MB/day,15 Days,52.57,52.57,58.41,False,False,0,0,68c27dead67509eadbfdf5ac
Giga.Tel,67d42f6255619141b6762338,gigatel,"Europe 31 countries, 10GB/day",10000 MB/day,30 Days,46.79,46.79,58.49,False,False,0,1,68c88701d6f1c413da45f2aa
GIGAGO,645a23dbc6a3d88eeb76b9ea,gigago,Global eSIM (77 countries),20000 MB,3 Days,55.58,55.58,58.5,False,False,0,2,68c797c930b8084fddce44cf
eSIMania,67fcf6bbbbc312c4799a2e78,esimania,Global139 3.07GB for 30 days,3000 MB,30 Days,55.58,55.58,58.5,False,False,0,2,68c00328a242d9b3034b0fa9
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 30 Days/Daily 3GB,3000 MB/day,30 Days,58.52933250718338,,58.52933250718338,False,False,1,0,68bfdb578525b2c8ebf5d49e
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 20 Days/Unlimited,0 MB,20 Days,58.57610608137666,,58.57610608137666,False,False,1,1,68bfdb508525b2c8ebf5567f
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 50GB 180Days,50000 MB,180 Days,58.6,,58.6,False,False,0,1,68a8a356bb78507dd9084d8a
thirr.com,681599ea889235669e89497a,thirr,ALLWORLD 6GB 30D,6000 MB,30 Days,58.61762413,,58.61762413,False,False,0,2,68c467bf1ef7fc4ab16bfc8d
Truphone,5c89d6ab1144d06205595374,truphone,PrePaid Data 50GB 30-Day Local,50000 MB,30 Days,52.766415,52.766415,58.62935,False,False,0,0,68c8912cfd7fabd3fef92b3a
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty First Class (France) - 25 Days,5000 MB/day,25 Days,58.62935,,58.62935,False,False,0,0,68b1d5022f01bb37575e8d53
Supera link,66fb8684e6cdd578fe555fdc,superalink,Global 146 Countries - 1GB/day,1000 MB/day,15 Days,49.9,49.9,58.71,False,False,1,2,68c893adfd7fabd3fefd8d78
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,Unlimited eSIM Data For  30 Days in  Europe,1000 MB/day,30 Days,52.97,52.97,58.86,False,False,0,1,68c27debd67509eadbfdf601
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-Unlimited-Data-20 Days-Daily,500000 MB,20 Days,59.0,,59.0,False,False,0,0,68baada798ac519469ac4beb
Ubigi,5c6df152447a286186dea121,ubigi,EUROPE,50000 MB,30 Days,53.1,53.1,59.0,False,False,0,1,68c17b14cd5c66d77c1bced1
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Europe eSIM 50 GB - 30 Days / 100 Mins Local Calls,50000 MB,30 Days,59.0,,59.0,False,False,1,1,68c806e8a052e0b19f929780
LinkeSIM,6760c58e8c8ea74873b8bca7,linkesim,Global 15 GB for 30 days,15000 MB,30 Days,59.0,,59.0,False,False,0,2,68c893dffd7fabd3fefdd6cd
MobileSIM,67234c91e7fe43281f91e226,mobilesim,Global 10 GB for 180 days,10000 MB,180 Days,59.0,,59.0,False,False,0,2,68c5800f552f140f5209a899
Ubigi,5c6df152447a286186dea121,ubigi,EUROPE,5000 MB,365 Days,53.1,53.1,59.0,False,False,0,1,68c17b15cd5c66d77c1bee66
Ubigi,5c6df152447a286186dea121,ubigi,EUROPE EXTENDED,5000 MB,365 Days,53.1,53.1,59.0,False,False,0,1,68c17b15cd5c66d77c1bef52
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-90 Days-Daily,1000 MB/day,90 Days,59.0,,59.0,False,False,0,0,68baada798ac519469ac4a92
TravelKon,64aa14075d62bfe82117aa19,travelkon,Europe &amp; UK eSIM 44 Countries | Orange,100000 MB,30 Days,50.29777177182626,50.29777177182626,59.173849143325015,False,False,0,1,68c2b2ae6694085db577802c
SIMzip,68119883d6e74fc935f6b9d7,simzip,Europe 20GB for 30 Days,20000 MB,30 Days,50.49,50.49,59.4,False,False,1,1,68a8a390bb78507dd9094148
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 15 Days / Unlimited,0 MB,15 Days,58.48,58.48,59.48,False,False,3,0,68c72572418c34d5c8aab7c1
Giga.Tel,67d42f6255619141b6762338,gigatel,"Global 61 countries, 50GB",50000 MB,15 Days,47.59,47.59,59.49,False,False,0,2,68c88701d6f1c413da45ff19
mobineX,663a2caf5fddf2d5b402fd46,mobinex,20 GB - 30 days,20000 MB,30 Days,53.55,53.55,59.5,False,False,0,0,68c77a122468ddd0779186fc
mobineX,663a2caf5fddf2d5b402fd46,mobinex,10 GB - 90 days,10000 MB,90 Days,53.55,53.55,59.5,False,False,0,0,68c77a162468ddd07791f093
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 90 Days/Daily 500MB,500 MB/day,90 Days,59.534964352338775,,59.534964352338775,False,False,1,1,68bfdb568525b2c8ebf5ac3e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global F 10GB 30Day,10000 MB,30 Days,59.78,,59.78,False,False,1,2,68c891f8fd7fabd3fefaac44
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe C 10GB/Daily 15Day,10000 MB/day,15 Days,59.78,,59.78,False,False,1,1,68c891f9fd7fabd3fefae590
SimOptions,621474082e011dca5e3ebd1f,simoptions,My European eSIM 120GB,120000 MB,30 Days,53.91,53.91,59.9,False,False,0,1,68c7bf83fc430c8498619112
ByteSIM,67da4da6ff6041b77e7c4db1,bytesim,France 70GB for 28 days,70000 MB,28 Days,59.9,,59.9,False,False,0,0,68c77b0d2468ddd07792ff7b
Simfinity,6703d78781b690b781d3bac0,simfinity,World Wide Pass,3000 MB,,53.91,53.91,59.9,False,False,0,2,68c8162a69982fcf6c77ba23
ChillaxSIM,682d271c08820152a644c1ce,chillaxsim,Europe  (33 Countries) unlimited da,1000 MB/day,20 Days,56.9,56.9,59.9,False,False,0,1,68c68101e01d377b0ee07976
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 60 Days / Total 30GB,30000 MB,60 Days,58.95,58.95,59.95,False,False,1,0,68c72572418c34d5c8aa96b6
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,Global 10GB,10000 MB,30 Days,59.96505004760093,,59.96505004760093,False,False,0,2,68bef58ac338aabe6a4437c5
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Europe 100GB - 90 Days,100000 MB,90 Days,53.99,53.99,59.99,False,False,0,1,68c891c9fd7fabd3fef97337
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France 100GB - 90 Days,100000 MB,90 Days,53.99,53.99,59.99,False,False,0,0,68c891cafd7fabd3fef97c02
ETravelSim,640e71222097580dd4a88d0b,etravelsim,Global Flex 365 eSIM 25 GB - 365 Days,25000 MB,365 Days,59.99,,59.99,False,False,1,2,68c806e7a052e0b19f928b7b
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Global Explorer XXL - 365 Days - 20 GB (147 countries),20000 MB,365 Days,55.49,55.49,59.99,False,False,0,2,68c84cc89bf54bb050616e21
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Global Explorer (Stand w'Ukraine) - 365 Days - 20 GB (92 countries),20000 MB,365 Days,55.49,55.49,59.99,False,False,0,2,68c84cc89bf54bb05061711e
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,Global 20GB - 90 Days,20000 MB,90 Days,53.99,53.99,59.99,False,False,0,2,68c891cbfd7fabd3fef989af
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Backpacker - 30 Days - 10 GB (21 countries),10000 MB,30 Days,55.49,55.49,59.99,False,False,0,0,68c84ccb9bf54bb050619503
Giga.Tel,67d42f6255619141b6762338,gigatel,"Europe 35 countries, 10GB /day",10000 MB/day,20 Days,47.99,47.99,59.99,False,False,0,1,68c88702d6f1c413da460d58
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Surfer Explorer - 15 Days - 5 GB (18 countries),5000 MB,15 Days,55.49,55.49,59.99,False,False,0,0,68c84cc89bf54bb050616f3f
Esimatic,6579951a2ab42e58d53befcd,esimatic,Europe,1000 MB/day,30 Days,53.99,53.99,59.99,False,False,0,1,68c1c66e053739364a563fb5
GLOBAL YO,63c52208de7c07fba95ec104,yoverse,Day Plan - Europe Explorer (Stand w'Ukraine) - 2GB/Day - 30 Day,1000 MB/day,30 Days,55.49,55.49,59.99,False,False,0,1,68c84cc89bf54bb0506167e6
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe Sprint eSIM 100 GB - 30 Days,100000 MB,30 Days,57.0,57.0,60.0,False,False,1,1,68c8930ffd7fabd3fefc324e
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 30 days,30000 MB,30 Days,54.0,54.0,60.0,False,False,0,0,68c77a122468ddd07791884e
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 10 days,30000 MB,10 Days,54.0,54.0,60.0,False,False,0,0,68c77a122468ddd07791a37d
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 15 days,30000 MB,15 Days,54.0,54.0,60.0,False,False,0,0,68c77a122468ddd07791a40d
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 5 days,30000 MB,5 Days,54.0,54.0,60.0,False,False,0,0,68c77a122468ddd07791a52d
mobineX,663a2caf5fddf2d5b402fd46,mobinex,30 GB - 7 days,30000 MB,7 Days,54.0,54.0,60.0,False,False,0,0,68c77a122468ddd07791a5bd
KnowRoaming,5d26d237082986423eab74a0,knowroaming,Global 20 GB 30 Days,20000 MB,30 Days,54.0,54.0,60.0,False,False,0,2,68a89ed2bb78507dd9f6ebfb
Keepgo,61092d9ae3da2061875bc429,keepgo,Tucana,10000 MB,,60.0,,60.0,False,False,0,0,68c18b5799716295fc992388
Voye Global,66769b11aae616d28af63a88,voye-global,Global Voice 60 Days 10GB,10000 MB,60 Days,51.0,51.0,60.0,False,False,0,2,68c420658fb08f814c3eae69
Roamify,663a1a4b5fddf2d5b402906b,roamify,Balkans eSIM Unlimited Data - 15 Days,0 MB,15 Days,57.0,57.0,60.0,False,False,1,0,68c8930cfd7fabd3fefc0c4b
Roamify,663a1a4b5fddf2d5b402906b,roamify,Europe eSIM Unlimited Data - 30 Days,0 MB,30 Days,57.0,57.0,60.0,False,False,1,1,68c8930efd7fabd3fefc29df
